date,price_proxy,commodity,price_source,price_source_detail,futures_price,futures_return
1999-12-31,4.43,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,4.43,-0.004504512121104476
2000-01-31,4.62,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,4.62,0.04199512103660319
2000-02-29,4.79,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,4.79,0.03613570632917629
2000-03-31,4.91,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,4.91,0.02474353038360544
2000-04-30,5.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,5.0,0.018163970627671056
2000-05-31,5.19,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,5.19,0.03729578474369699
2000-06-30,4.93,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,4.93,-0.051394709123198545
2000-07-31,4.53,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,4.53,-0.08461704855965602
2000-08-31,4.45,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,4.45,-0.017817843316793924
2000-09-30,4.59,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,4.59,0.030975927894304922
2000-10-31,4.45,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,4.45,-0.030975927894304922
2000-11-30,4.55,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,4.55,0.02222313678471033
2000-12-31,4.78,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,4.78,0.0493133135405055
2001-01-31,4.68,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,4.68,-0.02114243657380932
2001-02-28,4.46,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,4.46,-0.04814934389758263
2001-03-31,4.39,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,4.39,-0.01581953894489274
2001-04-30,4.22,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,4.22,-0.03949409903915946
2001-05-31,4.33,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,4.33,0.025732413966478074
2001-06-30,4.46,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,4.46,0.029581224017574126
2001-07-31,4.79,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,4.79,0.07138164539085112
2001-08-31,4.85,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,4.85,0.012448293526567955
2001-09-30,4.53,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,4.53,-0.06825676545444903
2001-10-31,4.09,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,4.09,-0.10217696944023236
2001-11-30,4.16,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,4.16,0.016970104218461568
2001-12-31,4.2,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,4.2,0.00956945101615081
2002-01-31,4.22,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,4.22,0.004750602758597733
2002-02-28,4.22,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,4.22,0.0
2002-03-31,4.38,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,4.38,0.03721359634043431
2002-04-30,4.47,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,4.47,0.020339684237122624
2002-05-31,4.64,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,4.64,0.03732595761268653
2002-06-30,4.88,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,4.88,0.050430853626891814
2002-07-31,5.35,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,5.35,0.0919513410428594
2002-08-31,5.53,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,5.53,0.033091254626328226
2002-09-30,5.39,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,5.39,-0.025642430613337597
2002-10-31,5.2,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,5.2,-0.03588675933352414
2002-11-30,5.46,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,5.46,0.04879016416943194
2002-12-31,5.46,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,5.46,0.0
2003-01-31,5.51,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,5.51,0.009115833408009477
2003-02-28,5.55,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,5.55,0.007233304593520007
2003-03-31,5.59,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,5.59,0.0071813594086647115
2003-04-30,5.82,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,5.82,0.04032097457633865
2003-05-31,6.07,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,6.07,0.04205834332806058
2003-06-30,6.09,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,6.09,0.0032894766503985817
2003-07-31,5.82,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,5.82,-0.04534781997845916
2003-08-31,5.68,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,5.68,-0.02434902901028657
2003-09-30,6.06,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,6.06,0.06475856734816321
2003-10-31,6.6,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,6.6,0.08535984895115667
2003-11-30,7.05,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,7.05,0.06595796779179763
2003-12-31,7.17,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,7.17,0.01687803778735164
2004-01-31,7.35,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,7.35,0.02479465861321617
2004-02-29,8.28,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,8.28,0.11914265517242306
2004-03-31,9.28,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,9.28,0.1140185784009411
2004-04-30,9.62,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,9.62,0.0359827178795058
2004-05-31,9.56,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,9.56,-0.006256537614305113
2004-06-30,9.08,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,9.08,-0.05151353445010809
2004-07-31,8.46,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,8.46,-0.07072501899506989
2004-08-31,6.83,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,6.83,-0.21402450003543327
2004-09-30,5.83,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,5.83,-0.1583076732202977
2004-10-31,35.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,35.0,1.7923310611270125
2004-11-30,34.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,34.0,-0.02898753687325195
2004-12-31,5.45,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,5.45,-1.8307449159410087
2005-01-31,5.57,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,5.57,0.021779445264039854
2005-02-28,5.42,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,5.42,-0.027299238487637822
2005-03-31,37.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,37.0,1.9208220971926695
2005-04-30,36.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,36.0,-0.027398974188114433
2005-05-31,38.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,38.0,0.054067221270275745
2005-06-30,39.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,39.0,0.02597548640326064
2005-07-31,40.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,40.0,0.025317807984289953
2005-08-31,6.15,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,6.15,-1.8724273722955096
2005-09-30,5.77,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,5.77,-0.06378000129841843
2005-10-31,33.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,33.0,1.743835480946472
2005-11-30,5.62,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,5.62,-1.7701758975608806
2005-12-31,34.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,34.0,1.800028860710562
2006-01-31,35.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,35.0,0.02898753687325195
2006-02-28,33.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,33.0,-0.058840500022933284
2006-03-31,5.57,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,5.57,-1.7791125075272876
2006-04-30,32.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,32.0,1.7483408488605339
2006-05-31,33.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,33.0,0.030771658666753687
2006-06-30,5.62,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,5.62,-1.7701758975608806
2006-07-31,32.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,32.0,1.7394042388941269
2006-08-31,30.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,30.0,-0.06453852113757108
2006-09-30,30.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,30.0,0.0
2006-10-31,32.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,32.0,0.06453852113757108
2006-11-30,36.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,36.0,0.11778303565638337
2006-12-31,6.18,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,6.18,-1.7622006669865105
2007-01-31,6.37,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,6.37,0.030281198114472607
2007-02-28,6.87,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,6.87,0.07556463665018587
2007-03-31,6.95,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,6.95,0.011577553342442926
2007-04-30,6.88,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,6.88,-0.010123007631448688
2007-05-31,7.12,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,7.12,0.034289073478632304
2007-06-30,42.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,42.0,1.774761892859484
2007-07-31,7.56,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,7.56,-1.7147984280919268
2007-08-31,7.72,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,7.72,0.020943173845243024
2007-09-30,8.15,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,8.15,0.05420356321608688
2007-10-31,8.36,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,8.36,0.025440499843838893
2007-11-30,9.42,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,9.42,0.11937666149166137
2007-12-31,10.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,10.0,0.05975000440577416
2008-01-31,53.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,53.0,1.667706820558076
2008-02-29,61.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,61.0,0.1405819506211894
2008-03-31,58.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,58.0,-0.05043085362689226
2008-04-30,60.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,60.0,0.03390155167568132
2008-05-31,12.1,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,12.1,-1.601139109619405
2008-06-30,62.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,62.0,1.6339289324423962
2008-07-31,62.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,62.0,0.0
2008-08-31,59.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,59.0,-0.049596941139371964
2008-09-30,50.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,50.0,-0.16551443847757374
2008-10-31,9.95,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,9.95,-1.6144504542576446
2008-11-30,9.39,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,9.39,-0.057927257950329825
2008-12-31,47.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,47.0,1.6105023084898868
2009-01-31,9.97,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,9.97,-1.5505670177363116
2009-02-28,9.54,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,9.54,-0.04408709851355175
2009-03-31,9.12,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,9.12,-0.04502368137395507
2009-04-30,48.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,48.0,1.660731206821651
2009-05-31,10.7,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,10.7,-1.5009572694400308
2009-06-30,55.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,55.0,1.6370894437646109
2009-07-31,53.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,53.0,-0.03704127168034921
2009-08-31,53.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,53.0,0.0
2009-09-30,9.75,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,9.75,-1.693024628542366
2009-10-31,9.43,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,9.43,-0.03337118836438968
2009-11-30,9.53,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,9.53,0.010548621020744609
2009-12-31,48.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,48.0,1.6167562932417803
2010-01-31,9.79,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,9.79,-1.5898395543654722
2010-02-28,9.41,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,9.41,-0.03958850294513061
2010-03-31,9.39,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,9.39,-0.002127660377116758
2010-04-30,9.47,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,9.47,0.008483613977815274
2010-05-31,9.41,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,9.41,-0.006355953600698516
2010-06-30,9.45,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,9.45,0.004241787908362937
2010-07-31,9.79,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,9.79,0.03534671503676767
2010-08-31,45.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,45.0,1.5253010332279007
2010-09-30,45.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,45.0,0.0
2010-10-31,10.2,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,10.2,-1.4842747694800944
2010-11-30,11.1,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,11.1,0.08455738802806323
2010-12-31,11.6,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,11.6,0.044059989794030585
2011-01-31,11.6,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,11.6,0.0
2011-02-28,12.7,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,12.7,0.0905968953522267
2011-03-31,51.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,51.0,1.39022363925978
2011-04-30,13.1,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,13.1,-1.35921340251722
2011-05-31,51.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,51.0,1.35921340251722
2011-06-30,13.2,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,13.2,-1.3516088031320006
2011-07-31,51.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,51.0,1.3516088031320006
2011-08-31,52.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,52.0,0.019418085857101808
2011-09-30,12.2,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,12.2,-1.4498077668422167
2011-10-31,46.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,46.0,1.3272054447498842
2011-11-30,11.7,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,11.7,-1.3690525546853847
2011-12-31,44.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,44.0,1.3246007921145506
2012-01-31,43.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,43.0,-0.022989518224698635
2012-02-29,44.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,44.0,0.022989518224698635
2012-03-31,47.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,47.0,0.06595796779179741
2012-04-30,49.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,49.0,0.04167269640056803
2012-05-31,14.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,14.0,-1.252762968495368
2012-06-30,49.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,49.0,1.252762968495368
2012-07-31,15.4,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,15.4,-1.1574527886910428
2012-08-31,16.2,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,16.2,0.05064373281875456
2012-09-30,14.3,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,14.3,-0.12475170497247667
2012-10-31,14.2,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,14.2,-0.007017572658646554
2012-11-30,14.3,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,14.3,0.007017572658646554
2012-12-31,49.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,49.0,1.231560760844765
2013-01-31,47.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,47.0,-0.04167269640056803
2013-02-28,14.6,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,14.6,-1.1691260729957675
2013-03-31,48.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,48.0,1.1901794821936003
2013-04-30,14.4,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,14.4,-1.2039728043259363
2013-05-31,14.9,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,14.9,0.034133006369458485
2013-06-30,50.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,50.0,1.2106617924767327
2013-07-31,51.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,51.0,0.019802627296179764
2013-08-31,14.1,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,14.1,-1.2856508353402032
2013-09-30,13.3,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,13.3,-0.058410762156414275
2013-10-31,12.5,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,12.5,-0.06203539091945265
2013-11-30,12.7,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,12.7,0.01587334915629013
2013-12-31,45.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,45.0,1.2650604963057739
2014-01-31,12.9,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,12.9,-1.2494351784026931
2014-02-28,43.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,43.0,1.203972804325936
2014-03-31,13.7,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,13.7,-1.1438042828594832
2014-04-30,14.3,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,14.3,0.042863704431782335
2014-05-31,45.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,45.0,1.1464029525044581
2014-06-30,14.3,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,14.3,-1.1464029525044581
2014-07-31,13.1,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,13.1,-0.08764730705875579
2014-08-31,39.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,39.0,1.0909494159225406
2014-09-30,10.9,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,10.9,-1.2747988568945483
2014-10-31,31.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,31.0,1.0452244152500483
2014-11-30,10.2,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,10.2,-1.111599484194921
2014-12-31,10.3,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,10.3,0.009756174945364737
2015-01-31,10.3,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,10.3,0.0
2015-02-28,9.91,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,9.91,-0.03859954689369349
2015-03-31,31.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,31.0,1.1404428561432498
2015-04-30,9.69,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,9.69,-1.1628927785824716
2015-05-31,30.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,30.0,1.1301029557594808
2015-06-30,30.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,30.0,0.0
2015-07-31,31.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,31.0,0.03278982282299081
2015-08-31,9.71,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,9.71,-1.1608309221819129
2015-09-30,9.05,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,9.05,-0.07039152459139864
2015-10-31,28.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,28.0,1.129439752463369
2015-11-30,28.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,28.0,0.0
2015-12-31,29.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,29.0,0.03509131981127034
2016-01-31,28.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,28.0,-0.03509131981127034
2016-02-29,8.51,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,8.51,-1.1909625675899211
2016-03-31,27.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,27.0,1.1545949234190465
2016-04-30,29.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,29.0,0.07145896398214502
2016-05-31,9.76,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,9.76,-1.089003429561473
2016-06-30,10.2,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,10.2,0.04409531986522408
2016-07-31,10.2,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,10.2,0.0
2016-08-31,9.93,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,9.93,-0.026827242233144144
2016-09-30,31.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,31.0,1.1384267264280652
2016-10-31,31.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,31.0,0.0
2016-11-30,31.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,31.0,0.0
2016-12-31,9.64,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,9.64,-1.168066095862692
2017-01-31,9.71,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,9.71,0.007235173680779194
2017-02-28,31.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,31.0,1.1608309221819129
2017-03-31,9.69,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,9.69,-1.1628927785824716
2017-04-30,9.33,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,9.33,-0.03785941104342205
2017-05-31,9.29,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,9.29,-0.0042964620335053105
2017-06-30,9.1,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,9.1,-0.020664139302942974
2017-07-31,9.42,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,9.42,0.03456067506546745
2017-08-31,29.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,29.0,1.1244607413982024
2017-09-30,30.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,30.0,0.03390155167568132
2017-10-31,29.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,29.0,-0.03390155167568132
2017-11-30,9.22,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,9.22,-1.1459207924179715
2017-12-31,29.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,29.0,1.1459207924179715
2018-01-31,29.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,29.0,0.0
2018-02-28,9.5,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,9.5,-1.1160040313799788
2018-03-31,30.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,30.0,1.1499055830556602
2018-04-30,9.85,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,9.85,-1.1137259264781578
2018-05-31,9.84,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,9.84,-0.0010157441198357375
2018-06-30,29.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,29.0,1.0808401189223122
2018-07-31,9.08,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,9.08,-1.1612216373732722
2018-08-31,8.59,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,8.59,-0.0554754566170379
2018-09-30,27.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,27.0,1.145238130008165
2018-10-31,26.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,26.0,-0.03774032798284699
2018-11-30,8.36,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,8.36,-1.1346381109248718
2018-12-31,8.56,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,8.56,0.023641763057040244
2019-01-31,8.64,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,8.64,0.009302392662313697
2019-02-28,8.52,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,8.52,-0.013986241974739855
2019-03-31,8.52,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,8.52,0.0
2019-04-30,25.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,25.0,1.076459484026976
2019-05-31,25.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,25.0,0.0
2019-06-30,8.31,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,8.31,-1.1014162160008438
2019-07-31,26.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,26.0,1.1406369291541254
2019-08-31,25.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,25.0,-0.03922071315328157
2019-09-30,8.35,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,8.35,-1.0966142860054364
2019-10-31,8.6,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,8.6,0.02950066439669774
2019-11-30,8.59,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,8.59,-0.001163467263297857
2019-12-31,27.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,27.0,1.145238130008165
2020-01-31,28.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,28.0,0.03636764417087468
2020-02-29,27.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,27.0,-0.03636764417087468
2020-03-31,27.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,27.0,0.0
2020-04-30,8.35,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,8.35,-1.173575327141565
2020-05-31,8.28,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,8.28,-0.00841857046559591
2020-06-30,27.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,27.0,1.181993897607161
2020-07-31,27.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,27.0,0.0
2020-08-31,27.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,27.0,0.0
